ROUTE_ID,MEASURE,DISTANCE,ELEV,LATITUDE,LONGITUDE
5,11485.102092,1.152005,1406.899292,38.592054,-109.536617
4,5029.303255,0.103824,1457.970093,38.592299,-109.550023
5,11480.006475,1.135793,1406.269043,38.592087,-109.536577
4,5034.302267,0.077689,1457.882935,38.592322,-109.550073
5,11474.713711,1.033939,1404.986816,38.592114,-109.536531
4,5039.303144,-0.138432,1457.629517,38.592348,-109.550119
5,11470.133121,1.150952,1404.111084,38.592138,-109.536483
4,5044.323392,-0.251373,1457.074951,38.59238,-109.55016
5,11466.037505,0.800215,1402.566895,38.59218,-109.536471
4,5049.360652,-0.360158,1456.491821,38.592415,-109.550195
4,5054.343738,-0.325733,1455.72876,38.592451,-109.55023
5,11461.280014,0.493972,1402.207764,38.59222,-109.536495
4,5059.339175,-0.308711,1454.729858,38.592485,-109.550267
5,11456.35429,0.295514,1401.562744,38.592257,-109.536528
4,5064.328061,-0.256964,1454.210327,38.592519,-109.550305
5,11451.357258,0.322789,1402.343018,38.592291,-109.536565
4,5069.3237,-0.257895,1454.220947,38.592552,-109.550344
5,11446.321436,0.439693,1402.952515,38.592327,-109.536599
4,5074.322736,-0.257776,1454.915039,38.592585,-109.550383
5,11441.28051,0.500986,1403.286865,38.592366,-109.536628
4,5079.329813,-0.276448,1455.171387,38.592619,-109.550422
5,11436.313208,0.446998,1402.555054,38.592405,-109.536658
4,5084.328832,-0.287373,1455.393188,38.592652,-109.55046
5,11431.33122,0.400169,1403.421753,38.592442,-109.53669
4,5089.328673,-0.286017,1455.904297,38.592686,-109.550497
5,11426.328553,0.430597,1404.160889,38.592479,-109.536723
4,5094.326479,-0.268991,1456.55896,38.59272,-109.550535
4,5099.301634,-0.137803,1457.171387,38.592751,-109.550576
5,11421.267131,0.564756,1404.553467,38.592518,-109.536751
4,5104.292921,-0.044343,1457.468506,38.592779,-109.550621
5,11416.240774,0.615621,1404.446411,38.592559,-109.536775
4,5109.295126,-0.089243,1457.77771,38.592807,-109.550667
4,5114.295243,-0.061912,1458.143433,38.592835,-109.550711
5,11411.088532,0.797737,1404.40686,38.592602,-109.53679
4,5119.29791,0.132938,1458.176514,38.592858,-109.55076
4,5124.335863,0.341679,1457.798584,38.592875,-109.550814
4,5129.338049,0.321959,1457.554688,38.592888,-109.550869
5,11406.059441,0.839929,1404.63916,38.592647,-109.536801
4,5134.311779,0.2248,1457.304688,38.592904,-109.550922
4,5139.303362,0.152389,1457.224121,38.592923,-109.550974
5,11401.035264,0.853872,1404.918091,38.592691,-109.536809
4,5144.295444,-0.134369,1457.76416,38.59295,-109.55102
5,11395.817966,1.012638,1404.567871,38.592736,-109.536811
4,5149.30128,-0.170546,1459.05127,38.592981,-109.551062
4,5154.290789,-0.005099,1460.018433,38.593009,-109.551107
5,11390.773386,1.030482,1404.09729,38.592781,-109.536803
4,5159.293027,0.126072,1461.049805,38.593032,-109.551156
4,5164.331268,0.359352,1462.249023,38.593048,-109.551209
4,5179.489443,0.629193,1464.888184,38.593052,-109.55138
4,5174.546765,0.716721,1464.119873,38.593052,-109.551323
4,5169.449745,0.633552,1463.268066,38.593055,-109.551266
4,5184.381512,0.439798,1465.712769,38.593059,-109.551437
4,5189.295102,0.13285,1465.644775,38.593077,-109.55149
5,11385.950766,0.910636,1402.907104,38.592826,-109.536801
4,5194.299937,0.181871,1465.245117,38.593097,-109.551541
4,5199.303389,0.223165,1465.216797,38.593116,-109.551593
5,11381.183079,0.684823,1402.574341,38.592869,-109.536815
4,5204.304374,0.186451,1465.255127,38.593134,-109.551646
4,5209.286264,0.060616,1465.157959,38.593156,-109.551695
5,11376.135149,0.754588,1401.899902,38.592912,-109.536832
4,5214.297254,0.193231,1464.756836,38.593177,-109.551746
4,5219.30635,0.258228,1463.621216,38.593195,-109.551799
4,5224.318921,0.295481,1462.806641,38.593211,-109.551852
5,11371.079195,0.816839,1400.756348,38.592956,-109.536844
4,5229.325116,0.303855,1462.064453,38.593226,-109.551906
4,5234.297664,0.215327,1461.657959,38.593243,-109.551959
5,11366.129797,0.733622,1399.734619,38.593,-109.536857
4,5239.302993,0.200756,1461.01416,38.593261,-109.552012
4,5244.296493,0.190337,1460.256226,38.59328,-109.552064
4,5249.282617,0.070527,1459.83728,38.593302,-109.552114
5,11361.295362,0.497657,1398.472778,38.59304,-109.536883
4,5254.28044,-0.001851,1459.833252,38.593326,-109.552162
5,11356.326959,0.434178,1398.727783,38.593079,-109.536912
4,5259.308117,-0.252393,1459.806763,38.593357,-109.552204
5,11351.360354,0.336511,1398.748535,38.593114,-109.536947
4,5264.31099,-0.272858,1459.979736,38.59339,-109.552242
5,11346.345974,0.388061,1398.223877,38.59315,-109.536982
4,5269.310154,-0.279389,1460.351563,38.593424,-109.55228
5,11341.334017,0.413456,1397.499512,38.593187,-109.537015
4,5274.308163,-0.254989,1460.811523,38.593457,-109.552319
5,11336.356569,0.348321,1397.289307,38.593224,-109.537048
4,5279.296259,-0.162353,1460.589355,38.59349,-109.552359
4,5284.274851,-0.04075,1460.31958,38.593517,-109.552404
5,11331.390581,0.233446,1397.956177,38.593257,-109.537087
4,5289.274991,-0.072484,1460.190918,38.593544,-109.55245
5,11326.391329,0.217901,1398.249756,38.593289,-109.537127
4,5294.321171,-0.335936,1459.693481,38.593577,-109.552489
5,11321.407259,0.10757,1397.745605,38.59332,-109.537168
5,11316.41765,0.036748,1397.355957,38.593347,-109.537214
4,5299.331884,-0.349664,1459.033203,38.593613,-109.552525
5,11311.408544,0.111047,1396.273682,38.593376,-109.537259
4,5304.33174,-0.362477,1458.079102,38.593648,-109.55256
5,11306.413996,0.127111,1395.566162,38.593405,-109.537302
4,5309.349191,-0.409219,1457.556519,38.593685,-109.552593
5,11301.411764,0.159681,1396.527466,38.593435,-109.537345
4,5314.350434,-0.407592,1456.917358,38.593722,-109.552626
5,11296.370885,0.338032,1397.127686,38.593469,-109.537383
4,5319.343228,-0.375606,1456.133789,38.593759,-109.552659
5,11291.334503,0.447902,1397.463867,38.593505,-109.537417
4,5324.309742,-0.281551,1456.097412,38.593793,-109.552696
5,11286.294206,0.551911,1397.758057,38.593544,-109.537445
4,5329.306882,-0.267293,1456.311401,38.593827,-109.552734
5,11281.164458,0.727977,1397.730713,38.593587,-109.537464
4,5334.277234,-0.114302,1456.937744,38.593858,-109.552775
4,5339.273021,-0.10551,1457.620361,38.593886,-109.55282
5,11276.148647,0.751694,1397.511597,38.59363,-109.537479
4,5344.272936,-0.119061,1458.254883,38.593915,-109.552864
5,11271.116506,0.793295,1399.539551,38.593674,-109.537493
4,5349.280354,-0.141857,1459.164795,38.593945,-109.552907
4,5354.278327,-0.143319,1459.997803,38.593975,-109.552949
5,11266.164274,0.715707,1400.895752,38.593718,-109.537507
4,5359.27616,-0.144771,1461.40271,38.594005,-109.552992
5,11261.261868,0.55269,1401.482666,38.593759,-109.53753
4,5364.279115,-0.138824,1462.448486,38.594035,-109.553035
5,11256.334904,0.442725,1401.981445,38.593797,-109.53756
4,5369.269009,-0.051075,1462.959961,38.594064,-109.553079
4,5374.268489,0.010762,1463.266113,38.594089,-109.553127
5,11251.310701,0.508757,1402.524292,38.593836,-109.537589
4,5379.282023,-0.254656,1463.205322,38.594118,-109.553171
5,11246.205919,0.682528,1403.064087,38.593877,-109.537612
4,5384.389142,-0.574744,1462.690918,38.594155,-109.553202
5,11241.021198,0.904164,1402.880249,38.593921,-109.537622
4,5389.441783,-0.609554,1461.89978,38.594197,-109.553225
5,11235.682947,1.099191,1403.547607,38.593966,-109.537617
4,5394.353354,-0.39219,1460.573975,38.594236,-109.553252
4,5444.403601,0.503274,1456.435913,38.594269,-109.553808
4,5439.524396,0.74094,1455.947754,38.594269,-109.553751
4,5399.25941,0.07365,1459.290527,38.594265,-109.553296
4,5434.527779,0.736348,1455.196777,38.594273,-109.553694
4,5429.52788,0.736506,1454.068115,38.594277,-109.553637
5,11230.184403,1.160222,1403.70874,38.594003,-109.537585
4,5424.523826,0.732643,1454.728149,38.59428,-109.55358
4,5404.401399,0.577106,1457.934326,38.594277,-109.55335
4,5409.445341,0.623148,1457.412476,38.594279,-109.553408
4,5414.438854,0.618904,1456.587769,38.594281,-109.553465
4,5419.452638,0.640243,1455.698364,38.594282,-109.553522
4,5449.404776,-0.654483,1456.737549,38.594298,-109.553848
5,11225.35272,1.15704,1403.330444,38.594039,-109.537551
4,5454.538015,-0.747674,1455.084717,38.594342,-109.553861
5,11220.611185,1.102006,1402.567871,38.59408,-109.537527
4,5459.375706,-0.447132,1454.424805,38.594382,-109.553886
5,11215.743337,1.057818,1402.258545,38.594125,-109.537516
4,5464.264302,-0.091537,1454.512085,38.594413,-109.553928
4,5469.267986,-0.089469,1455.022461,38.594441,-109.553973
5,11210.488166,1.143807,1402.327637,38.594168,-109.537502
4,5474.266113,-0.093663,1455.256348,38.59447,-109.554017
5,11205.29397,1.160167,1401.333984,38.594206,-109.537472
4,5479.267843,-0.08492,1455.223633,38.594498,-109.554062
4,5484.264327,-0.017412,1455.267822,38.594526,-109.554107
5,11200.296117,1.165066,1400.311279,38.594244,-109.53744
4,5489.256587,0.028103,1455.47168,38.59455,-109.554155
5,11195.283767,1.167796,1399.825195,38.594282,-109.537409
4,5494.256448,-0.036921,1455.925537,38.594576,-109.554202
4,5499.256469,-0.046266,1455.805908,38.594603,-109.554248
5,11190.139713,1.157413,1400.395996,38.594317,-109.537373
4,5504.256742,-0.04128,1455.447144,38.59463,-109.554294
5,11185.143775,1.15302,1400.636719,38.594351,-109.537336
4,5509.255867,0.007151,1455.081787,38.594656,-109.554341
5,11180.142994,1.156043,1400.883179,38.594385,-109.537298
4,5514.258478,-0.06145,1455.392334,38.594682,-109.554387
4,5519.257992,-0.076027,1455.809082,38.59471,-109.554432
5,11175.195221,1.160877,1400.997314,38.594419,-109.537261
4,5524.256645,0.032845,1455.729614,38.594737,-109.554479
5,11170.27593,1.158811,1400.733643,38.594456,-109.537228
4,5529.253452,0.023361,1455.690674,38.594761,-109.554527
4,5534.251763,-0.042026,1455.631592,38.594787,-109.554574
5,11165.7454,1.058933,1400.599487,38.594497,-109.537204
4,5539.255261,0.018684,1455.42981,38.594813,-109.55462
4,5544.256537,0.047003,1455.660645,38.594838,-109.554669
5,11160.816593,1.027412,1400.704346,38.594541,-109.537197
4,5549.262796,0.143022,1455.87793,38.594859,-109.554719
4,5554.258814,0.113568,1455.669189,38.594881,-109.55477
5,11155.600864,1.509883,1400.710938,38.594583,-109.537182
4,5559.263342,-0.198355,1455.373535,38.594909,-109.554814
5,11148.780477,1.412696,1400.772217,38.594611,-109.537137
5,11148.165275,0.811518,1400.935181,38.594617,-109.537131
5,11144.006428,0.817162,1401.42334,38.594624,-109.537084
5,11143.944465,0.816778,1401.42334,38.594624,-109.537083
5,11143.41374,0.817024,1401.42334,38.594625,-109.537077
5,11139.13808,0.840445,1401.424805,38.594632,-109.537029
5,11138.986947,0.843798,1401.424805,38.594632,-109.537027
5,11138.45316,0.852506,1401.424805,38.594633,-109.537021
4,5564.291184,-0.295069,1455.197388,38.594942,-109.554852
5,11134.423088,1.046675,1401.373901,38.594646,-109.536975
5,11134.26402,1.048909,1401.373901,38.594647,-109.536973
5,11133.752867,1.054146,1401.373047,38.59465,-109.536968
4,5569.276727,-0.22342,1454.776123,38.594976,-109.554891
5,11129.409224,1.046383,1401.481812,38.594669,-109.536925
5,11128.692917,1.039859,1401.507568,38.594672,-109.536918
5,11123.579304,0.96756,1401.666504,38.594691,-109.536866
4,5574.262365,-0.150413,1454.249268,38.595006,-109.554933
5,11118.6483,0.987525,1401.815552,38.594707,-109.536812
4,5579.247911,-0.003704,1454.065186,38.595034,-109.554977
5,11113.68551,1.023535,1402.092529,38.594726,-109.536761
4,5584.250208,0.098353,1454.118408,38.595058,-109.555026
5,11108.822254,1.087927,1402.418213,38.594749,-109.536711
4,5589.280788,0.294036,1454.018188,38.595077,-109.555078
4,5594.29962,0.330246,1453.720093,38.595091,-109.555133
5,11104.054575,1.143573,1402.866943,38.594778,-109.536667
4,5599.273309,0.222341,1453.157104,38.595108,-109.555186
4,5604.2638,0.188519,1452.860596,38.595126,-109.555238
5,11099.418187,1.148674,1403.072021,38.594814,-109.536633
4,5609.248164,0.037791,1452.973389,38.595148,-109.555289
4,5614.255918,-0.211573,1452.839355,38.595177,-109.555332
5,11094.686397,1.076146,1404.225464,38.594857,-109.536616
5,11093.541438,1.047476,1404.482666,38.594867,-109.536614
4,5619.305564,-0.371045,1453.171631,38.595212,-109.555368
5,11089.906132,0.955244,1405.187744,38.594902,-109.536611
5,11089.490858,0.947456,1405.187744,38.594906,-109.536611
5,11088.805399,0.9289,1405.314453,38.594912,-109.536611
4,5624.332218,-0.43454,1452.747192,38.59525,-109.5554
5,11085.061236,0.814673,1405.647461,38.594947,-109.536617
5,11083.972602,0.754809,1406.018311,38.594956,-109.53662
4,5629.285569,-0.272962,1452.724609,38.595285,-109.555436
4,5634.267324,-0.199089,1451.999268,38.595318,-109.555475
5,11079.077037,0.644987,1406.373657,38.594999,-109.536639
4,5639.430426,-0.702791,1450.833008,38.595354,-109.555507
5,11074.159605,0.473524,1407.436157,38.595039,-109.536665
5,5645.79802,-1.118903,1449.112549,38.595393,-109.555496
5,11069.2474,0.197784,1408.835693,38.595074,-109.5367
5,11064.272155,0.06661,1409.44519,38.595104,-109.536744
5,5650.593575,-1.158032,1446.991699,38.595425,-109.555455
5,11059.269194,-0.118983,1409.956055,38.595126,-109.536793
5,5655.561763,-1.16028,1446.70459,38.595459,-109.555419
5,11054.265426,-0.124789,1410.170898,38.595148,-109.536844
5,11049.255437,-0.216758,1410.19519,38.595168,-109.536895
5,5660.489963,-1.165659,1446.724243,38.595496,-109.555385
5,11044.256342,-0.224234,1410.487793,38.595186,-109.536948
5,11039.256183,-0.195894,1411.277588,38.595204,-109.537
5,5665.5221,-1.16431,1448.177246,38.595532,-109.555351
5,11034.27561,-0.074101,1412.218872,38.595226,-109.53705
5,11029.278148,-0.073232,1413.113647,38.595249,-109.537099
5,5670.336988,-1.15415,1448.317139,38.59557,-109.55532
5,11024.279953,-0.049075,1413.161255,38.595273,-109.537149
5,11019.282141,0.000251,1413.9104,38.595298,-109.537196
5,5675.496521,-1.15971,1447.638672,38.595609,-109.555292
5,11014.27658,-0.001862,1415.006836,38.595323,-109.537243
5,5680.535651,-1.159161,1446.898438,38.595645,-109.555258
5,11009.279761,0.017237,1415.394287,38.595349,-109.53729
5,5685.891195,-1.092061,1446.124146,38.595678,-109.555219
5,11004.278528,0.020739,1415.728149,38.595376,-109.537337
5,5690.97772,-1.046088,1444.720215,38.595702,-109.55517
5,10999.284729,0.072363,1415.646973,38.595402,-109.537383
5,5696.203728,-0.925343,1444.133301,38.595722,-109.555119
5,5701.186714,-0.908546,1443.318848,38.595734,-109.555064
5,10994.208351,0.495524,1416.223511,38.595436,-109.53742
5,5706.017455,-1.027401,1442.315674,38.59575,-109.55501
5,5710.958436,-1.054291,1441.444336,38.595773,-109.554961
5,10989.17907,0.465068,1416.324585,38.595476,-109.537447
5,5715.515571,-1.16132,1439.957031,38.5958,-109.554915
5,10984.16963,0.507051,1415.553955,38.595515,-109.537477
5,5720.260209,-1.134751,1439.196777,38.595839,-109.554887
5,10979.141781,0.553047,1414.742065,38.595555,-109.537503
5,5724.976802,-1.04738,1438.967651,38.595883,-109.554874
5,10974.133911,0.602059,1413.734375,38.595595,-109.537528
5,5730.068718,-1.093566,1438.439209,38.595927,-109.554863
5,10969.001236,0.764163,1412.709717,38.595638,-109.537545
5,5735.222703,-1.134921,1437.646484,38.595969,-109.554844
5,10963.971045,0.793678,1411.723511,38.595682,-109.537558
5,5740.497083,-1.163259,1436.250244,38.596008,-109.554815
5,10958.995207,0.765375,1410.84375,38.595726,-109.537571
5,5745.834315,-1.123594,1435.529785,38.596043,-109.554779
5,10953.973202,0.790277,1410.457275,38.595769,-109.537585
5,5750.77858,-1.119351,1435.212646,38.59607,-109.554733
5,5755.9066,-1.083866,1435.420166,38.596097,-109.554687
5,10948.89152,0.872245,1410.643066,38.595814,-109.537593
5,5760.321305,-1.141247,1435.787109,38.596127,-109.554645
5,10943.696559,1.017064,1409.642578,38.595859,-109.537593
5,5764.932547,-1.03046,1435.474121,38.596171,-109.554635
5,10938.673,1.021901,1408.674072,38.595904,-109.537587
5,5769.939375,-1.035931,1434.952759,38.596216,-109.554628
5,10933.758906,0.972018,1408.194824,38.595949,-109.537583
5,5775.112848,-1.103665,1434.278198,38.59626,-109.554616
5,10928.979606,0.775003,1407.846924,38.595993,-109.537589
5,5780.366665,-1.15772,1434.041748,38.596302,-109.554596
5,10924.14693,0.555982,1407.359253,38.596035,-109.537611
5,5785.539213,-1.160426,1433.708008,38.596338,-109.554562
5,10919.1637,0.547577,1406.90625,38.596075,-109.537638
5,5790.572804,-1.158696,1433.398071,38.596373,-109.554527
5,10914.161428,0.529989,1406.625977,38.596115,-109.537664
5,5795.749986,-1.135646,1432.825439,38.596407,-109.554488
5,5800.585416,-1.149323,1432.432739,38.596438,-109.554447
5,10909.25143,0.277166,1406.030029,38.596151,-109.537698
5,10904.26746,0.254181,1405.547241,38.596184,-109.537737
5,5805.2146,-1.128092,1432.082397,38.596475,-109.554415
5,10899.266233,0.25665,1405.090088,38.596217,-109.537776
5,5810.082057,-1.099157,1431.981079,38.596518,-109.554398
5,10894.265307,0.255128,1404.751465,38.59625,-109.537815
5,5815.276599,-1.14877,1431.968994,38.596561,-109.554381
5,10889.291767,0.08432,1404.201904,38.596281,-109.537856
5,10884.287567,-0.122689,1403.198608,38.596304,-109.537906
5,5820.256733,-1.1462,1431.998047,38.596601,-109.554354
5,10879.292491,-0.119333,1402.928833,38.596326,-109.537956
5,10874.289476,-0.119428,1402.859009,38.596347,-109.538006
5,5825.544295,-1.162442,1432.013794,38.596638,-109.554322
5,10869.2918,-0.119565,1402.593018,38.596369,-109.538057
5,10864.293617,-0.118727,1402.101074,38.596391,-109.538107
5,5830.717856,-1.138897,1432.176514,38.59667,-109.554283
5,10859.29334,-0.118444,1401.485474,38.596412,-109.538157
5,10823.910228,-0.85533,1398.202393,38.596432,-109.538533
5,5835.59186,-1.151284,1431.84436,38.596702,-109.554242
5,10819.22238,-0.369282,1398.364746,38.596435,-109.53859
5,10854.287941,-0.15476,1400.63501,38.596434,-109.538208
5,10828.636919,-1.043486,1397.666748,38.596448,-109.53848
5,10814.291678,-0.189312,1398.925781,38.596454,-109.538642
5,10849.26689,-0.262341,1399.836548,38.596451,-109.538261
5,10809.273977,-0.255464,1398.984863,38.596472,-109.538695
5,5840.370496,-1.158708,1431.977539,38.596738,-109.554207
5,10833.925128,-0.894173,1397.790039,38.596467,-109.538428
5,10844.240712,-0.379744,1399.001709,38.596466,-109.538315
5,10839.157065,-0.583339,1398.320068,38.596472,-109.538372
5,10804.273086,-0.243838,1398.604614,38.596488,-109.538748
5,10799.303182,0.018583,1398.351074,38.596511,-109.538798
5,5845.03458,-1.069762,1433.620483,38.59678,-109.554186
5,10794.30704,0.055564,1397.295654,38.596538,-109.538843
5,5849.313915,-0.062578,1434.022461,38.596817,-109.55421
5,10789.306423,0.054822,1395.674072,38.596565,-109.538889
5,5854.328013,0.204375,1434.206055,38.596837,-109.554262
5,5859.325905,0.211854,1434.769775,38.596856,-109.554314
5,10784.303285,0.081322,1394.198486,38.596593,-109.538934
5,5864.338391,0.288788,1435.799316,38.596872,-109.554367
5,10779.30216,0.086695,1393.959595,38.596621,-109.538979
5,5869.344615,0.252959,1436.998291,38.596888,-109.554421
5,5874.322871,0.191021,1437.902588,38.596907,-109.554473
5,10774.308074,0.073614,1393.713257,38.596649,-109.539024
5,5879.318768,0.190864,1438.780762,38.596926,-109.554525
5,10769.274706,-0.287002,1393.398682,38.59667,-109.539074
5,5884.317898,0.180895,1439.648193,38.596945,-109.554577
5,10764.26525,-0.324244,1392.393555,38.596685,-109.539128
5,10759.237782,-0.417477,1391.744995,38.596697,-109.539183
5,5889.314913,0.169491,1440.202515,38.596965,-109.554629
5,10754.219121,-0.4502,1391.178955,38.596707,-109.539239
5,10749.265399,-0.311325,1390.762207,38.596719,-109.539295
5,5894.313461,0.158998,1440.15332,38.596985,-109.55468
5,10744.273493,-0.297439,1390.762695,38.596734,-109.539349
5,5899.307501,-0.166895,1440.245972,38.597011,-109.554727
5,10739.270659,-0.313064,1390.458618,38.596749,-109.539403
5,10734.269433,-0.324494,1390.040039,38.596764,-109.539457
5,5902.648936,-0.363019,1439.982788,38.597033,-109.554751
5,10729.265219,-0.336695,1389.260498,38.596778,-109.539512
5,10724.269807,-0.302672,1388.963623,38.596792,-109.539566
5,5907.651371,-0.345584,1439.544922,38.597069,-109.554786
5,10719.31846,0.065068,1388.303467,38.596814,-109.539616
5,5912.631705,-0.292907,1439.285034,38.597104,-109.554822
5,10714.245804,0.399422,1387.334717,38.596849,-109.539652
5,5917.629765,-0.296645,1438.970459,38.597138,-109.55486
5,10709.236189,0.438876,1387.119873,38.596886,-109.539685
5,5922.664108,-0.404617,1438.339844,38.597174,-109.554895
5,10703.986306,0.838061,1386.721069,38.596928,-109.539704
5,5927.714511,-0.51813,1437.860352,38.597213,-109.554924
5,10698.736913,1.00765,1386.614258,38.596973,-109.539703
5,10698.736913,1.00765,1386.614258,38.596973,-109.539703
5,5932.765162,-0.610622,1436.704346,38.597253,-109.554948
5,10693.795137,0.968529,1384.447388,38.597018,-109.539699
5,5937.717758,-0.526295,1435.994629,38.597294,-109.554974
5,10688.81941,0.958298,1383.730469,38.597063,-109.539699
5,5942.795816,-0.742838,1437.20813,38.597335,-109.554997
5,10683.823987,0.949418,1382.939087,38.597108,-109.539699
5,5948.13276,-1.008513,1438.251465,38.59738,-109.554999
5,10678.975555,0.819071,1382.097168,38.597152,-109.539705
5,5953.953828,-1.156202,1438.624023,38.597421,-109.554978
5,5959.360048,-1.003109,1438.079468,38.597446,-109.554931
5,10674.015847,0.766502,1381.730347,38.597196,-109.539717
5,5964.583282,-0.828075,1437.456787,38.59746,-109.554876
5,5969.631037,-0.749122,1436.693848,38.597465,-109.554819
5,5974.650434,-0.754234,1436.024536,38.59747,-109.554762
5,5999.724564,-0.620672,1432.288574,38.597467,-109.554476
5,5979.696748,-0.677494,1435.371094,38.597473,-109.554705
5,5994.743392,-0.609754,1432.909302,38.59747,-109.554533
5,6004.621923,-0.764917,1431.350708,38.597469,-109.554418
5,5984.717184,-0.649159,1434.517456,38.597473,-109.554648
5,5989.739519,-0.623088,1433.641846,38.597472,-109.55459
5,6009.596793,-0.80136,1430.559692,38.597475,-109.554362
5,6014.68166,-0.705508,1429.264648,38.59748,-109.554305
5,6019.592408,-0.779184,1429.53772,38.597482,-109.554247
5,10669.105641,0.674185,1381.73938,38.597239,-109.539736
5,6023.242327,-1.013773,1431.118652,38.597506,-109.554207
5,6023.242327,-1.013773,1431.118652,38.597506,-109.554207
5,10664.109698,0.672203,1381.297607,38.597281,-109.539755
5,6027.721199,-0.495661,1431.873535,38.597548,-109.554225
5,6027.721199,-0.495661,1431.873535,38.597548,-109.554225
5,10659.030582,0.79148,1381.516602,38.597324,-109.539772
5,6032.735612,-0.591785,1431.822388,38.597587,-109.554254
5,10653.732748,1.030435,1381.790405,38.597369,-109.539775
5,6037.850767,-0.740935,1432.463867,38.59763,-109.554271
5,10648.343595,1.146787,1381.84375,38.597411,-109.539755
5,6043.015146,-0.899848,1432.296143,38.597674,-109.55428
5,10643.622053,1.056345,1381.447021,38.597454,-109.539737
5,6048.116835,-0.984695,1431.939331,38.597719,-109.554282
5,10638.977259,0.814218,1381.342529,38.597498,-109.539738
5,6053.350258,-1.095462,1431.461426,38.597764,-109.554275
5,10633.991138,0.830282,1380.983276,38.597542,-109.53975
5,6058.584624,-1.150022,1430.261108,38.597805,-109.554251
5,10628.933306,0.872617,1381.295654,38.597587,-109.539757
5,6063.434822,-1.110609,1429.963013,38.597846,-109.55423
5,10623.947115,0.849332,1381.145752,38.597632,-109.539764
5,6068.124699,-0.973365,1429.56958,38.597891,-109.55422
5,10619.057242,0.733342,1380.959351,38.597675,-109.539778
5,6072.948159,-0.813039,1428.872437,38.597935,-109.554224
5,10614.211544,0.473704,1379.355835,38.597717,-109.5398
5,6077.756105,-0.559353,1427.895264,38.597977,-109.554245
5,10609.224195,0.53665,1378.723877,38.597755,-109.539831
5,6082.594135,0.13051,1427.233276,38.598006,-109.554288
5,6087.604254,0.153455,1426.125977,38.598025,-109.55434
5,6092.597308,0.130368,1425.718262,38.598046,-109.55439
5,10604.118278,0.629325,1378.170532,38.597797,-109.53985
5,6097.603404,0.133473,1425.329102,38.598067,-109.554441
5,10599.194487,0.518441,1378.184692,38.597837,-109.539875
5,6102.595112,0.126483,1424.85791,38.598089,-109.554492
5,6107.591192,0.075027,1424.708984,38.598111,-109.554542
5,10594.31036,0.171742,1378.566406,38.597873,-109.539911
5,6112.592841,0.072343,1424.779785,38.598134,-109.554591
5,10589.332571,-0.067858,1379.380127,38.5979,-109.539957
5,6117.589598,0.070213,1424.748535,38.598157,-109.55464
5,10584.319451,-0.111691,1380.264038,38.597921,-109.540007
5,6122.5903,-0.011017,1425.078125,38.598182,-109.554688
5,10579.322569,-0.062499,1380.278687,38.597944,-109.540056
5,6127.594273,-0.120058,1424.852295,38.59821,-109.554732
5,10574.330874,0.022962,1380.009644,38.597969,-109.540104
5,6132.587258,0.088657,1425.520996,38.598236,-109.554779
5,10569.284528,0.35015,1379.605713,38.598002,-109.540143
5,6137.586113,-0.034423,1426.995239,38.59826,-109.554828
5,10564.272073,0.356576,1379.214722,38.598038,-109.540178
5,6142.622068,-0.299474,1427.619751,38.598292,-109.554868
5,10559.293156,0.279316,1378.822021,38.598072,-109.540215
5,6147.67833,-0.507797,1428.373047,38.598328,-109.554902
5,10554.32685,0.102137,1378.435181,38.598104,-109.540256
5,6153.074549,-0.96237,1427.905518,38.598371,-109.554917
5,10549.330003,-0.054294,1377.983887,38.598129,-109.540303
5,10544.303952,-0.28624,1377.789063,38.598148,-109.540355
5,10539.245067,-0.46593,1377.506104,38.598159,-109.54041
5,6158.056888,-0.9343,1427.503052,38.598416,-109.554916
5,10534.268681,-0.328382,1377.67334,38.59817,-109.540466
5,10529.330981,0.152824,1377.371216,38.598194,-109.540514
5,6163.230435,-1.041734,1426.850586,38.598461,-109.554912
5,10524.130864,0.681293,1376.164795,38.598232,-109.540544
5,6168.474016,-1.134092,1425.752197,38.598504,-109.554897
5,10519.112364,0.6842,1375.66626,38.598274,-109.540562
5,6173.462027,-1.129598,1424.702515,38.598546,-109.554876
5,10515.932571,0.691115,1375.403198,38.598301,-109.540574
5,6178.421781,-1.118959,1424.496338,38.598588,-109.554857
5,10510.69946,0.922753,1375.250244,38.598346,-109.540584
5,10506.682167,0.962642,1375.228882,38.598381,-109.540585
5,6183.350329,-1.089066,1424.53125,38.598632,-109.554841
5,10501.385867,1.101885,1375.208862,38.598426,-109.540575
5,6188.127024,-0.970215,1424.729248,38.598676,-109.554833
5,10496.117751,1.159056,1375.717529,38.598468,-109.540554
5,6193.107152,-0.984406,1424.829834,38.598721,-109.554832
5,10491.054436,1.160544,1376.458008,38.598506,-109.540524
5,6198.317225,-1.0838,1425.675293,38.598765,-109.554822
5,6217.873112,0.726923,1429.062622,38.598775,-109.55497
5,6222.66992,0.393302,1431.067383,38.598781,-109.555026
5,6242.779969,0.639728,1435.97998,38.598789,-109.555251
5,6247.769021,0.632848,1437.028564,38.59879,-109.555308
5,6237.82438,0.699346,1435.259277,38.598789,-109.555194
5,6252.739877,0.560275,1437.917236,38.598792,-109.555366
5,6213.229169,1.027856,1427.342041,38.598786,-109.554915
5,6232.973235,0.868156,1434.023682,38.598794,-109.555137
